"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Uttar_Pradesh","17","389","2017","3","0","4","3","RAKESH TRIPATHI","M","BSP","5922","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","3.31","yes","5078","2.84","2.22","AEUP104844","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","VARANASI","","","","Graduate","Business","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","4","SATISH KUMAR AGRAHARI","M","IND","844","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.47","yes","45","0.03","2.22","AEUP106654","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","VARANASI","","","","8th Pass","Business","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","5","RUBI FATMA","F","IND","799","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.45","yes","59","0.03","2.22","AEUP104846","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","6","SHIVNATH YADAV","M","CPM","740","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.41","yes","276","0.15","2.22","AEUP106656","","14635","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","69","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","7","MU. MUSA ANSARI","M","IND","464","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.26","yes","7","0","2.22","AEUP201566","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","47","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","8","None of the Above","","NOTA","457","","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.26","yes","138","0.08","2.22","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","9","RITIKA RANI","F","RKSP","319","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.18","yes","60","0.03","2.22","AEUP104849","","12157","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","26","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","10","HAJI HARIS MAOUZ RAJBEE","M","PECP","259","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.14","yes","34","0.02","2.22","AEUP202077","","5995","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","11","ROYAL AJEET SINGH","M","IND","225","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.13","yes","29","0.02","2.22","AEUP201567","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","37","VARANASI","","","","Graduate","Social Work","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","12","VIMLESH KUMAR SHARMA","M","MADP","196","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.11","yes","8","0","2.22","AEUP106661","","11563","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","13","PARVEZ QUADIR KHAN","M","IND","188","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.11","yes","61","0.03","2.22","AEUP104853","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","VARANASI","","","","10th Pass","Business","Hospitality","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","14","ABHISHEK KUMAR SINGH","M","JANADIP","127","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.07","yes","7","0","2.22","AEUP202078","","4117","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","15","KISHAN SETH","M","IND","120","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.07","yes","14","0.01","2.22","AEUP104855","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","VARANASI","","","","12th Pass","Small Business or Self-employed","Self-employed","Social Work",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","16","PRIYA AGRAWAL","F","MAJP","106","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.06","yes","15","0.01","2.22","AEUP202079","","5316","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","17","NARENDRA NATH DUBEY ADIG","M","BHAKALP","91","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.05","yes","5","0","2.22","AEUP104839","","1303","TRUE","3","IND","10809","ROHANIYA","FALSE","FALSE","0","FALSE","FALSE","TRUE","50","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","389","2017","3","0","4","18","IMRAN","M","VIP","86","GEN","178837","281290","VARANASI SOUTH","GEN","EAST","17","63.58","0.05","yes","0","0","2.22","AEUP202080","","8480","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","1","SAURABH SRIVASTAVA","M","BJP","132609","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","58.26","no","61326","26.94","2.27","AEUP104859","","1605","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","41","VARANASI","","","","Graduate","Business","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","2","ANIL SRIVASTAVA","M","INC","71283","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","31.32","no","57165","25.12","2.27","AEUP106669","","3482","TRUE","4","INC","3482","VARANASI CANTONMENT","TRUE","TRUE","0","FALSE","FALSE","TRUE","60","VARANASI","","","","Post Graduate","Business","Rent","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","3","RIJWAN AHMAD","M","BSP","14118","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","6.2","yes","12603","5.54","2.27","AEUP201569","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","33","VARANASI","","","","12th Pass","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","4","AJOY MUKHERJEE","M","CPI","1515","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.67","yes","524","0.23","2.27","AEUP202082","","2444","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","55","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","5","DHURANDHAR SINGH","M","IND","991","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.44","yes","226","0.1","2.27","AEUP201570","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","63","VARANASI","","","","Post Graduate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","6","AJAY KUMAR SINGH","M","SAJPCS","765","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.34","yes","7","0","2.27","AEUP202083","","7369","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","7","None of the Above","","NOTA","758","","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.33","yes","127","0.06","2.27","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","8","VINOD KUMAR NISHAD GURU","M","NINSHAD","631","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.28","yes","30","0.01","2.27","AEUP106674","","5873","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","33","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","9","MRITYUNJAI VERMA","M","NCP","601","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.26","yes","46","0.02","2.27","AEUP104866","","5792","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","38","VARANASI","","","","12th Pass","Social Work","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","10","RAM PRAKASH OJHA","M","IND","555","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.24","yes","86","0.04","2.27","AEUP106676","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","62","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","11","GANESH SHANKAR CHATURVEDI","M","IND","469","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.21","yes","45","0.02","2.27","AEUP104868","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","VARANASI","","","","Post Graduate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","12","BHUVANESHWAR DWIVEDI URF BABA","M","IND","424","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.19","yes","43","0.02","2.27","AEUP106678","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","55","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","13","CHANDAN URF RAM RENU CHANDAN ADVOCATE","M","MADP","381","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.17","yes","93","0.04","2.27","AEUP201571","","11563","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","14","SANJAY BAJAJ","M","NJAP","288","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.13","yes","9","0","2.27","AEUP106680","","5808","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","15","SHANKAR PRASAD","M","RTSJP","279","SC","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.12","yes","16","0.01","2.27","AEUP201572","","6807","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","64","VARANASI","","","","","","","",""
"AE","Uttar_Pradesh","17","390","2017","3","0","4","16","SUNIL KUMAR SHUKLA","M","IND","263","GEN","227600","412316","VARANASI CANTONMENT","GEN","EAST","24","55.2","0.12","yes","9","0","2.27","AEUP106682","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","51","VARANASI","","","","12th Pass","Business","","",""
